what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411614780278
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x10001838, /cygdrive/c/ece385/lab7_usb/software/usb_kb/usb_kb.elf] return code: 4, 'other error'",1411614791457
error,log,,,"Downloading ELF Process failed",1411614791464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411614791477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411614795393
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1411614820383
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411614820882
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x10001838, /cygdrive/c/ece385/lab7_usb/software/usb_kb/usb_kb.elf] return code: 4, 'other error'",1411614831980
error,log,,,"Downloading ELF Process failed",1411614831986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411614832000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411614834980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411614836247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411614861481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411614863039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411614881481
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411614884680
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411614888325
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411614889151
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411614892126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411614920493
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411614922178
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1411614924575
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1411614938075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411614973775
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615063303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615071821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615078555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411615086649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411615095946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1411615104259
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411615105447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411615105984
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1411615108217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615108489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615110573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615122769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615125527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411615126062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411615130502
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1411615132903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615133172
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615135209
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1411615136880
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411615138673
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1411615141580
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411615148526
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411615164278
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1411615167420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615167691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615171843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615171855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615176011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615186036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615186071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615187715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615214448
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1411615214484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615214487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615214490
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411615216588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615224098
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1411615233631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615234139
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411615234145
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x10001838, /cygdrive/c/ece385/lab7_usb/software/usb_kb/usb_kb.elf] return code: 4, 'other error'",1411615247405
error,log,,,"Downloading ELF Process failed",1411615247411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615247424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615249388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615256537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615480411
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411615482068
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411615485237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615487051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615521922
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411615523381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615530101
error,log,,,"Error executing 'nios2-bsp-generate-files --bsp-dir . --settings settings.bsp', unexpected return code 1.\n\nError message:\n\nSEVERE: BSP not valid.\r\nSEVERE: BSP not valid.\r\nSEVERE: nios2-bsp-generate-files failed.\r\n",1411615532047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615537838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615541654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615567645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615574601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615602627
executed,command,com.altera.sbtgui.project,14.0.0.200,"com.altera.sbtgui.project.commands.bspEditor",1411615603762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615604024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615611582
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1411615619146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615619429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615621652
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1411615624653
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411615628119
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411615631081
started,bundle,org.eclipse.core.databinding,1.4.0.I20110111-0800,"org.eclipse.core.databinding",1411615632617
started,bundle,org.eclipse.core.databinding.property,1.4.0.I20110222-0800,"org.eclipse.core.databinding.property",1411615632628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615632657
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615635983
executed,command,com.altera.sbtgui.project,14.0.0.200,"com.altera.sbtgui.popupmenu.sync",1411615637565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615640535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615644211
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1411615644228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615644516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615644894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615645181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615647744
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411615648403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615651184
error,log,,,"Error executing 'nios2-bsp-generate-files --bsp-dir . --settings settings.bsp', unexpected return code 1.\n\nError message:\n\nSEVERE: BSP not valid.\r\nSEVERE: BSP not valid.\r\nSEVERE: nios2-bsp-generate-files failed.\r\n",1411615653340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615660654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615666835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615685747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615686833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615696952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411615699628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616102608
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1411616104210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616104485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616116616
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1411616120648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616127984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616135251
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411616136043
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411616140693
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1411616144490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616144759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616147109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616160376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616161956
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1411616161960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616162241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616162592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616162862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616165459
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1411616167334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616167603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616175357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616175367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616179530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616181085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616215992
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1411616217772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616218042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616220085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616222820
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616353822
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411616358004
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411616360515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616362328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616369957
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1411616371862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616372145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616393760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616393785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616397861
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1411616440216
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411616448706
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411616450506
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411616452598
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1411616473028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616473310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616475352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616513280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616521222
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1411616521240
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1411616559940
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411616560457
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, /cygdrive/c/ece385/lab7_usb/software/usb_kb/usb_kb.elf] return code: 4, 'other error'",1411616570940
error,log,,,"Downloading ELF Process failed",1411616570947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616570961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616575914
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1411616581020
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1411616581057
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1411616582044
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411616583120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616591564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616610829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616644124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616644178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616650001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616650146
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1411616650163
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1411616682835
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411616683322
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, /cygdrive/c/ece385/lab7_usb/software/usb_kb/usb_kb.elf] return code: 4, 'other error'",1411616693909
error,log,,,"Downloading ELF Process failed",1411616693915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616693930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616697657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616698816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616782090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616786555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616977950
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411616981732
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1411616981741
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411616985796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616987628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616995795
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1411616997650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411616997930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411617019175
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1411617055125
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411617057120
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1411617058732
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411617059005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411617076195
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411617123608
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411617126972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411617129852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411617131898
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1411617140621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411617140898
